year,round,circuitId,driverId,constructorId,grid,Top 3 Finish,Driver Top 3 Finish Percentage (Last Year),Constructor Top 3 Finish Percentage (Last Year),Driver Top 3 Finish Percentage (This Year till last race),Constructor Top 3 Finish Percentage (This Year till last race),Driver Avg position (Last Year),Constructor Avg position (Last Year),Driver Average Position (This Year till last race),Constructor Average Position (This Year till last race)
1989,6,7,145,22,13,0,12.5,6.25,20.0,10.0,12.75,6.375,9.0,9.4
1989,6,7,105,25,20,0,18.75,9.375,20.0,10.0,11.5,14.0625,13.6,12.399999999999999
1989,6,7,138,32,0,0,0.0,9.375,0.0,0.0,15.4375,13.6875,18.0,17.1
1989,6,7,114,33,0,0,0.0,0.0,0.0,0.0,15.071428571428571,15.129464285714285,28.0,24.2
1989,6,7,84,34,0,0,0.0,0.0,0.0,10.0,7.0,13.84375,12.4,13.4
1989,6,7,160,45,0,0,0.0,0.0,0.0,0.0,22.875,23.03125,32.6,29.5
1989,6,7,146,49,0,0,0.0,0.0,0.0,0.0,24.666666666666668,20.333333333333336,32.2,34.400000000000006
1989,6,7,88,49,0,0,0.0,0.0,0.0,0.0,16.0,20.333333333333336,36.6,34.400000000000006
1989,6,7,162,42,0,0,0.0,0.0,0.0,0.0,29.0,14.5,32.8,30.0
1989,7,34,117,1,1,1,87.5,78.125,66.66666666666666,58.33333333333333,3.5625,3.71875,5.5,5.75
1989,7,34,95,6,3,1,14.285714285714285,22.767857142857142,16.666666666666664,8.333333333333332,16.428571428571427,12.995535714285714,16.333333333333332,17.96666666666667
1989,7,34,119,3,8,1,0.0,15.625,50.0,33.33333333333333,13.4375,10.65625,9.166666666666666,10.25
1989,7,34,140,46,13,0,0.0,0.0,0.0,0.0,21.375,10.6875,25.5,29.833333333333332
1989,7,34,158,21,25,0,6.25,3.125,16.666666666666664,8.333333333333332,13.375,6.6875,10.333333333333334,5.166666666666667
1989,7,34,137,32,20,0,18.75,9.375,0.0,0.0,11.9375,13.6875,14.166666666666666,16.833333333333332
1989,7,34,156,25,9,0,0.0,0.0,0.0,0.0,16.625,8.3125,11.166666666666666,5.583333333333333
1989,7,34,127,37,10,0,0.0,6.25,16.666666666666664,8.333333333333332,13.0,13.46875,17.666666666666668,18.333333333333336
1989,7,34,131,34,22,0,0.0,0.0,16.666666666666664,8.333333333333332,20.6875,13.84375,15.833333333333334,15.666666666666668
1989,7,34,123,3,5,0,31.25,15.625,16.666666666666664,33.33333333333333,7.875,10.65625,11.333333333333334,10.25
1989,7,34,138,32,19,0,0.0,9.375,0.0,0.0,15.4375,13.6875,19.5,16.833333333333332
1989,7,34,122,37,12,0,12.5,6.25,0.0,8.333333333333332,13.9375,13.46875,19.0,18.333333333333336
1989,7,34,145,22,4,0,12.5,6.25,16.666666666666664,8.333333333333332,12.75,6.375,11.666666666666666,5.833333333333333
1989,7,34,94,18,23,0,0.0,0.0,0.0,0.0,18.272727272727273,17.198863636363637,21.5,20.25
1989,7,34,112,33,7,0,0.0,0.0,0.0,0.0,15.1875,7.59375,19.333333333333332,9.666666666666666
1989,7,34,99,39,21,0,0.0,0.0,0.0,0.0,22.625,11.3125,11.4,23.78333333333333
1989,7,34,77,6,6,0,31.25,22.767857142857142,0.0,8.333333333333332,9.5625,12.995535714285714,19.6,17.96666666666667
1989,7,34,133,35,26,0,0.0,0.0,0.0,8.333333333333332,18.125,17.25,12.0,11.666666666666668
1989,7,34,163,27,18,0,0.0,0.0,0.0,0.0,19.75,9.875,19.333333333333332,19.666666666666664
1989,7,34,102,1,2,0,68.75,78.125,50.0,58.33333333333333,3.875,3.71875,6.0,5.75
1989,7,34,110,35,0,0,0.0,0.0,16.666666666666664,8.333333333333332,16.375,17.25,11.333333333333334,11.666666666666668
1989,7,34,159,18,0,0,0.0,0.0,0.0,0.0,16.125,17.198863636363637,19.0,20.25
1989,7,34,78,45,0,0,0.0,0.0,0.0,0.0,23.1875,23.03125,24.0,28.416666666666668
1989,7,34,84,34,0,0,0.0,0.0,0.0,8.333333333333332,7.0,13.84375,15.5,15.666666666666668
1989,7,34,146,49,0,0,0.0,0.0,0.0,0.0,24.666666666666668,20.333333333333336,32.666666666666664,34.75
1989,7,34,160,45,0,0,0.0,0.0,0.0,0.0,22.875,23.03125,32.833333333333336,28.416666666666668
1989,7,34,162,42,0,0,0.0,0.0,0.0,0.0,29.0,14.5,33.833333333333336,29.0
1989,7,34,88,49,0,0,0.0,0.0,0.0,0.0,16.0,20.333333333333336,36.833333333333336,34.75
1989,8,9,117,1,2,1,87.5,78.125,71.42857142857143,57.14285714285714,3.5625,3.71875,4.857142857142857,6.857142857142858
1989,8,9,95,6,3,1,14.285714285714285,22.767857142857142,28.57142857142857,14.285714285714285,16.428571428571427,12.995535714285714,14.285714285714286,17.226190476190478
1989,8,9,145,22,9,1,12.5,6.25,14.285714285714285,7.142857142857142,12.75,6.375,12.714285714285714,10.857142857142858
1989,8,9,137,32,10,0,18.75,9.375,0.0,0.0,11.9375,13.6875,13.285714285714286,16.214285714285715
1989,8,9,94,18,11,0,0.0,0.0,0.0,0.0,18.272727272727273,17.198863636363637,21.285714285714285,20.785714285714285
1989,8,9,159,18,15,0,0.0,0.0,0.0,0.0,16.125,17.198863636363637,20.285714285714285,20.785714285714285
1989,8,9,138,32,16,0,0.0,9.375,0.0,0.0,15.4375,13.6875,19.142857142857142,16.214285714285715
1989,8,9,118,21,19,0,0.0,3.125,0.0,7.142857142857142,10.8125,12.09375,14.833333333333334,12.345238095238095
1989,8,9,123,3,7,0,31.25,15.625,14.285714285714285,35.71428571428571,7.875,10.65625,12.0,10.142857142857142
1989,8,9,127,37,6,0,0.0,6.25,14.285714285714285,7.142857142857142,13.0,13.46875,17.142857142857142,18.0
1989,8,9,84,34,20,0,0.0,0.0,0.0,7.142857142857142,7.0,13.84375,17.857142857142858,16.785714285714285
1989,8,9,77,6,4,0,31.25,22.767857142857142,0.0,14.285714285714285,9.5625,12.995535714285714,20.166666666666668,17.226190476190478
1989,8,9,112,33,12,0,0.0,0.0,0.0,0.0,15.1875,7.59375,19.571428571428573,15.285714285714286
1989,8,9,156,25,18,0,0.0,0.0,0.0,0.0,16.625,8.3125,11.0,7.5
1989,8,9,131,34,14,0,0.0,0.0,14.285714285714285,7.142857142857142,20.6875,13.84375,15.714285714285714,16.785714285714285
1989,8,9,78,45,17,0,0.0,0.0,0.0,0.0,23.1875,23.03125,25.0,29.071428571428573
1989,8,9,119,3,5,0,0.0,15.625,57.14285714285714,35.71428571428571,13.4375,10.65625,8.285714285714286,10.142857142857142
1989,8,9,122,37,8,0,12.5,6.25,0.0,7.142857142857142,13.9375,13.46875,18.857142857142858,18.0
1989,8,9,110,35,25,0,0.0,0.0,14.285714285714285,7.142857142857142,16.375,17.25,13.571428571428571,13.642857142857142
1989,8,9,102,1,1,0,68.75,78.125,42.857142857142854,57.14285714285714,3.875,3.71875,8.857142857142858,6.857142857142858
1989,8,9,163,27,0,0,0.0,0.0,0.0,0.0,19.75,9.875,20.142857142857142,19.07142857142857
1989,8,9,158,21,0,0,6.25,3.125,14.285714285714285,7.142857142857142,13.375,12.09375,9.857142857142858,12.345238095238095
1989,8,9,99,39,0,0,0.0,0.0,0.0,0.0,22.625,18.848214285714285,13.166666666666666,20.583333333333332
1989,8,9,140,46,0,0,0.0,0.0,0.0,0.0,21.375,10.6875,22.571428571428573,26.857142857142858
1989,8,9,133,35,0,0,0.0,0.0,0.0,7.142857142857142,18.125,17.25,13.714285714285714,13.642857142857142
1989,8,9,160,45,0,0,0.0,0.0,0.0,0.0,22.875,23.03125,33.142857142857146,29.071428571428573
1989,8,9,114,39,0,0,0.0,0.0,0.0,0.0,15.071428571428571,18.848214285714285,28.0,20.583333333333332
1989,8,9,146,49,0,0,0.0,0.0,0.0,0.0,24.666666666666668,20.333333333333336,32.857142857142854,34.857142857142854
1989,8,9,162,42,0,0,0.0,0.0,0.0,0.0,29.0,14.5,34.142857142857146,29.571428571428573
1989,8,9,88,49,0,0,0.0,0.0,0.0,0.0,16.0,20.333333333333336,36.857142857142854,34.857142857142854
1989,9,10,102,1,1,1,68.75,78.125,37.5,56.25,3.875,3.71875,10.875,7.625
1989,9,10,117,1,2,1,87.5,78.125,75.0,56.25,3.5625,3.71875,4.375,7.625
1989,9,10,95,6,3,1,14.285714285714285,22.767857142857142,37.5,18.75,16.428571428571427,12.995535714285714,12.75,16.089285714285715
1989,9,10,119,3,5,0,0.0,15.625,50.0,31.25,13.4375,10.65625,10.0,10.875
1989,9,10,137,32,8,0,18.75,9.375,0.0,0.0,11.9375,13.6875,12.125,14.9375
1989,9,10,118,21,17,0,0.0,3.125,0.0,6.25,10.8125,12.09375,14.0,13.0625
1989,9,10,110,35,21,0,0.0,0.0,12.5,6.25,16.375,17.25,14.875,15.4375
1989,9,10,84,34,12,0,0.0,0.0,0.0,6.25,7.0,13.84375,17.375,16.75
1989,9,10,94,18,13,0,0.0,0.0,0.0,0.0,18.272727272727273,17.198863636363637,19.25,18.875
1989,9,10,163,27,23,0,0.0,0.0,0.0,0.0,19.75,9.875,21.0,18.8125
1989,9,10,158,21,25,0,6.25,3.125,12.5,6.25,13.375,12.09375,12.125,13.0625
1989,9,10,131,34,16,0,0.0,0.0,12.5,6.25,20.6875,13.84375,16.125,16.75
1989,9,10,138,32,18,0,0.0,9.375,0.0,0.0,15.4375,13.6875,17.75,14.9375
1989,9,10,122,37,22,0,12.5,6.25,0.0,6.25,13.9375,13.46875,19.375,18.0
1989,9,10,127,37,14,0,0.0,6.25,12.5,6.25,13.0,13.46875,16.625,18.0
1989,9,10,112,33,15,0,0.0,9.375,0.0,8.333333333333332,15.1875,13.34375,19.25,17.458333333333332
1989,9,10,156,25,19,0,0.0,0.0,0.0,0.0,16.625,8.3125,11.875,11.9375
1989,9,10,77,6,4,0,31.25,22.767857142857142,0.0,18.75,9.5625,12.995535714285714,19.428571428571427,16.089285714285715
1989,9,10,140,46,24,0,0.0,0.0,0.0,0.0,21.375,10.6875,23.625,26.1875
1989,9,10,145,22,7,0,12.5,6.25,25.0,12.5,12.75,6.375,11.5,10.75
1989,9,10,123,3,6,0,31.25,15.625,12.5,31.25,7.875,10.65625,11.75,10.875
1989,9,10,133,35,20,0,0.0,0.0,0.0,6.25,18.125,17.25,16.0,15.4375
1989,9,10,105,33,26,0,18.75,9.375,16.666666666666664,8.333333333333332,11.5,13.34375,15.666666666666666,17.458333333333332
1989,9,10,159,18,0,0,0.0,0.0,0.0,0.0,16.125,17.198863636363637,18.5,18.875
1989,9,10,114,39,0,0,0.0,0.0,0.0,0.0,15.071428571428571,18.848214285714285,29.0,22.214285714285715
1989,9,10,78,45,0,0,0.0,0.0,0.0,0.0,23.1875,23.03125,24.5,28.875
1989,9,10,99,39,0,0,0.0,0.0,0.0,0.0,22.625,18.848214285714285,15.428571428571429,22.214285714285715
1989,9,10,160,45,0,0,0.0,0.0,0.0,0.0,22.875,23.03125,33.25,28.875
1989,9,10,162,42,0,0,0.0,0.0,0.0,0.0,29.0,14.5,34.5,29.8125
1989,9,10,88,49,0,0,0.0,0.0,0.0,0.0,16.0,8.0,37.0,18.5
1989,10,11,95,6,12,1,14.285714285714285,22.767857142857142,44.44444444444444,22.22222222222222,16.428571428571427,12.995535714285714,11.666666666666666,15.583333333333332
1989,10,11,102,1,2,1,68.75,78.125,44.44444444444444,61.111111111111114,3.875,3.71875,9.777777777777779,6.944444444444445
1989,10,11,123,3,4,1,31.25,15.625,11.11111111111111,27.77777777777778,7.875,10.65625,13.0,11.166666666666668
1989,10,11,117,1,5,0,87.5,78.125,77.77777777777779,61.111111111111114,3.5625,3.71875,4.111111111111111,6.944444444444445
1989,10,11,158,21,16,0,6.25,3.125,11.11111111111111,5.555555555555555,13.375,12.09375,12.11111111111111,12.555555555555555
1989,10,11,137,32,17,0,18.75,9.375,0.0,0.0,11.9375,13.6875,11.333333333333334,14.333333333333332
1989,10,11,133,35,3,0,0.0,0.0,0.0,5.555555555555555,18.125,17.25,16.88888888888889,15.444444444444445
1989,10,11,118,21,9,0,0.0,3.125,0.0,5.555555555555555,10.8125,12.09375,13.0,12.555555555555555
1989,10,11,131,34,8,0,0.0,0.0,11.11111111111111,5.555555555555555,20.6875,13.84375,15.777777777777779,16.055555555555557
1989,10,11,84,34,15,0,0.0,0.0,0.0,5.555555555555555,7.0,13.84375,16.333333333333332,16.055555555555557
1989,10,11,156,25,19,0,0.0,0.0,0.0,0.0,16.625,8.3125,12.666666666666666,12.0
1989,10,11,159,18,23,0,0.0,0.0,0.0,0.0,16.125,17.198863636363637,19.444444444444443,18.77777777777778
1989,10,11,77,6,6,0,31.25,22.767857142857142,0.0,22.22222222222222,9.5625,12.995535714285714,19.5,15.583333333333332
1989,10,11,119,3,1,0,0.0,15.625,44.44444444444444,27.77777777777778,13.4375,10.65625,9.333333333333334,11.166666666666668
1989,10,11,140,46,24,0,0.0,0.0,0.0,0.0,21.375,10.6875,23.333333333333332,26.0
1989,10,11,145,22,7,0,12.5,6.25,22.22222222222222,11.11111111111111,12.75,6.375,12.666666666666666,12.5
1989,10,11,138,32,20,0,0.0,9.375,0.0,0.0,15.4375,13.6875,17.333333333333332,14.333333333333332
1989,10,11,127,37,13,0,0.0,6.25,11.11111111111111,5.555555555555555,13.0,13.46875,16.555555555555557,17.72222222222222
1989,10,11,122,37,14,0,12.5,6.25,0.0,5.555555555555555,13.9375,13.46875,18.88888888888889,17.72222222222222
1989,10,11,105,33,26,0,18.75,9.375,14.285714285714285,7.142857142857142,11.5,13.34375,17.0,18.055555555555557
1989,10,11,160,45,22,0,0.0,0.0,0.0,0.0,22.875,23.03125,33.333333333333336,29.333333333333336
1989,10,11,94,18,10,0,0.0,0.0,0.0,0.0,18.272727272727273,17.198863636363637,18.11111111111111,18.77777777777778
1989,10,11,110,35,18,0,0.0,0.0,11.11111111111111,5.555555555555555,16.375,17.25,14.0,15.444444444444445
1989,10,11,163,27,0,0,0.0,0.0,0.0,0.0,19.75,9.875,19.88888888888889,18.77777777777778
1989,10,11,78,45,0,0,0.0,0.0,0.0,0.0,23.1875,23.03125,25.333333333333332,29.333333333333336
1989,10,11,112,33,0,0,0.0,9.375,0.0,7.142857142857142,15.1875,13.34375,19.11111111111111,18.055555555555557
1989,10,11,114,39,0,0,0.0,0.0,0.0,0.0,15.071428571428571,18.848214285714285,29.25,23.4375
1989,10,11,146,49,0,0,0.0,0.0,0.0,0.0,24.666666666666668,20.333333333333336,33.25,35.18055555555556
1989,10,11,99,39,0,0,0.0,0.0,0.0,0.0,22.625,18.848214285714285,17.625,23.4375
1989,10,11,88,49,0,0,0.0,0.0,0.0,0.0,16.0,20.333333333333336,37.111111111111114,35.18055555555556
1989,10,11,162,42,0,0,0.0,0.0,0.0,0.0,29.0,14.5,34.666666666666664,30.444444444444443
1989,11,13,102,1,1,1,68.75,78.125,50.0,60.0,3.875,3.71875,9.0,6.55
1989,11,13,117,1,2,1,87.5,78.125,70.0,60.0,3.5625,3.71875,4.1,6.55
1989,11,13,95,6,6,1,14.285714285714285,22.767857142857142,50.0,25.0,16.428571428571427,12.995535714285714,10.6,14.8
1989,11,13,123,3,4,0,31.25,15.625,20.0,30.0,7.875,10.65625,12.0,11.0
1989,11,13,145,22,7,0,12.5,6.25,20.0,10.0,12.75,6.375,13.2,12.225
1989,11,13,118,21,10,0,0.0,3.125,0.0,5.0,10.8125,12.09375,12.666666666666666,12.033333333333333
1989,11,13,127,37,9,0,0.0,6.25,10.0,5.0,13.0,13.46875,17.0,18.1
1989,11,13,140,46,15,0,0.0,0.0,0.0,0.0,21.375,10.6875,22.7,25.2
1989,11,13,94,18,14,0,0.0,0.0,0.0,0.0,18.272727272727273,17.198863636363637,18.8,18.85
1989,11,13,110,35,18,0,0.0,0.0,10.0,5.0,16.375,17.25,15.2,15.55
1989,11,13,122,37,19,0,12.5,6.25,0.0,5.0,13.9375,13.46875,19.2,18.1
1989,11,13,156,25,21,0,0.0,0.0,0.0,0.0,16.625,8.3125,12.7,12.85
1989,11,13,159,18,25,0,0.0,0.0,0.0,0.0,16.125,17.198863636363637,18.9,18.85
1989,11,13,112,33,11,0,0.0,9.375,0.0,6.25,15.1875,13.34375,20.4,19.075
1989,11,13,158,21,24,0,6.25,3.125,10.0,5.0,13.375,12.09375,11.4,12.033333333333333
1989,11,13,119,3,5,0,0.0,15.625,40.0,30.0,13.4375,10.65625,10.0,11.0
1989,11,13,105,33,22,0,18.75,9.375,12.5,6.25,11.5,13.34375,17.75,19.075
1989,11,13,133,35,12,0,0.0,0.0,0.0,5.0,18.125,17.25,15.9,15.55
1989,11,13,84,34,20,0,0.0,0.0,0.0,5.0,7.0,13.84375,15.9,15.600000000000001
1989,11,13,77,6,3,0,31.25,22.767857142857142,0.0,25.0,9.5625,12.995535714285714,19.0,14.8
1989,11,13,131,34,8,0,0.0,0.0,10.0,5.0,20.6875,13.84375,15.3,15.600000000000001
1989,11,13,163,27,17,0,0.0,0.0,0.0,0.0,19.75,9.875,20.6,19.65
1989,11,13,138,32,0,0,0.0,9.375,0.0,0.0,15.4375,13.6875,17.6,14.200000000000001
1989,11,13,137,32,0,0,18.75,9.375,0.0,0.0,11.9375,13.6875,10.8,14.200000000000001
1989,11,13,162,48,0,0,0.0,0.0,0.0,0.0,29.0,14.5,35.1,28.1
1989,11,13,78,45,0,0,0.0,0.0,0.0,0.0,23.1875,23.03125,25.9,29.15
1989,11,13,160,45,0,0,0.0,0.0,0.0,0.0,22.875,23.03125,32.4,29.15
1989,11,13,99,39,0,0,0.0,0.0,0.0,0.0,22.625,18.848214285714285,19.555555555555557,24.611111111111114
1989,11,13,146,49,0,0,0.0,0.0,0.0,0.0,24.666666666666668,20.333333333333336,33.333333333333336,35.266666666666666
1989,11,13,88,49,0,0,0.0,0.0,0.0,0.0,16.0,20.333333333333336,37.2,35.266666666666666
1989,11,13,114,39,0,0,0.0,0.0,0.0,0.0,15.071428571428571,18.848214285714285,29.666666666666668,24.611111111111114
1989,12,14,117,1,4,1,87.5,78.125,72.72727272727273,63.63636363636364,3.5625,3.71875,3.909090909090909,6.090909090909092
1989,12,14,77,6,2,1,31.25,22.767857142857142,0.0,27.27272727272727,9.5625,12.995535714285714,19.4,14.654545454545453
1989,12,14,123,3,6,1,31.25,15.625,18.181818181818183,27.272727272727273,7.875,10.65625,11.272727272727273,11.045454545454547
1989,12,14,119,3,5,0,0.0,15.625,36.36363636363637,27.272727272727273,13.4375,10.65625,10.818181818181818,11.045454545454547
1989,12,14,84,34,12,0,0.0,0.0,0.0,4.545454545454546,7.0,13.84375,16.454545454545453,16.272727272727273
1989,12,14,94,18,15,0,0.0,0.0,0.0,0.0,18.272727272727273,17.198863636363637,17.90909090909091,18.227272727272727
1989,12,14,159,18,26,0,0.0,0.0,0.0,0.0,16.125,17.198863636363637,18.545454545454547,18.227272727272727
1989,12,14,163,27,23,0,0.0,0.0,0.0,0.0,19.75,9.875,21.0,19.590909090909093
1989,12,14,138,32,19,0,0.0,9.375,0.0,0.0,15.4375,13.6875,18.454545454545453,15.409090909090908
1989,12,14,133,35,20,0,0.0,0.0,0.0,4.545454545454546,18.125,17.25,16.363636363636363,15.59090909090909
1989,12,14,110,35,17,0,0.0,0.0,9.090909090909092,4.545454545454546,16.375,17.25,14.818181818181818,15.59090909090909
1989,12,14,102,1,1,0,68.75,78.125,54.54545454545454,63.63636363636364,3.875,3.71875,8.272727272727273,6.090909090909092
1989,12,14,95,6,3,0,14.285714285714285,22.767857142857142,54.54545454545454,27.27272727272727,16.428571428571427,12.995535714285714,9.909090909090908,14.654545454545453
1989,12,14,145,22,8,0,12.5,6.25,18.181818181818183,9.090909090909092,12.75,6.375,12.454545454545455,11.727272727272727
1989,12,14,122,37,18,0,12.5,6.25,0.0,4.545454545454546,13.9375,13.46875,18.545454545454547,17.31818181818182
1989,12,14,137,32,11,0,18.75,9.375,0.0,0.0,11.9375,13.6875,12.363636363636363,15.409090909090908
1989,12,14,156,25,14,0,0.0,0.0,0.0,0.0,16.625,8.3125,12.818181818181818,11.78409090909091
1989,12,14,118,21,16,0,0.0,3.125,0.0,4.545454545454546,10.8125,12.09375,12.0,11.954545454545453
1989,12,14,78,45,24,0,0.0,0.0,0.0,0.0,23.1875,23.03125,26.363636363636363,29.363636363636367
1989,12,14,105,33,13,0,18.75,9.375,11.11111111111111,5.555555555555555,11.5,13.34375,18.0,19.0
1989,12,14,127,37,25,0,0.0,6.25,9.090909090909092,4.545454545454546,13.0,13.46875,16.09090909090909,17.31818181818182
1989,12,14,112,33,7,0,0.0,9.375,0.0,5.555555555555555,15.1875,13.34375,20.0,19.0
1989,12,14,131,34,0,0,0.0,0.0,9.090909090909092,4.545454545454546,20.6875,13.84375,16.09090909090909,16.272727272727273
1989,12,14,158,21,0,0,6.25,3.125,9.090909090909092,4.545454545454546,13.375,12.09375,11.909090909090908,11.954545454545453
1989,12,14,162,48,0,0,0.0,0.0,0.0,0.0,29.0,14.5,34.63636363636363,28.227272727272727
1989,12,14,140,46,0,0,0.0,0.0,0.0,0.0,21.375,10.6875,21.363636363636363,24.09090909090909
1989,12,14,99,39,0,0,0.0,0.0,0.0,0.0,22.625,18.848214285714285,21.0,25.7
1989,12,14,160,45,0,0,0.0,0.0,0.0,0.0,22.875,23.03125,32.36363636363637,29.363636363636367
1989,12,14,146,49,0,0,0.0,0.0,0.0,0.0,24.666666666666668,20.333333333333336,33.5,35.29545454545455
1989,12,14,88,49,0,0,0.0,0.0,0.0,0.0,16.0,20.333333333333336,37.09090909090909,35.29545454545455
1989,12,14,114,39,0,0,0.0,0.0,0.0,0.0,15.071428571428571,18.848214285714285,30.4,25.7
1989,13,27,77,6,2,1,31.25,22.767857142857142,9.090909090909092,29.545454545454547,9.5625,12.995535714285714,17.818181818181817,14.034090909090908
1989,13,27,117,1,4,1,87.5,78.125,75.0,62.5,3.5625,3.71875,3.6666666666666665,6.166666666666666
1989,13,27,140,46,12,1,0.0,0.0,0.0,0.0,21.375,10.6875,22.166666666666668,11.083333333333334
1989,13,27,145,22,13,0,12.5,6.25,16.666666666666664,8.333333333333332,12.75,6.375,12.75,13.125
1989,13,27,94,18,5,0,0.0,0.0,0.0,0.0,18.272727272727273,17.198863636363637,17.0,17.333333333333336
1989,13,27,156,25,18,0,0.0,0.0,0.0,0.0,16.625,8.3125,13.416666666666666,14.136904761904763
1989,13,27,138,32,25,0,0.0,9.375,0.0,0.0,15.4375,13.6875,17.75,15.333333333333332
1989,13,27,84,34,10,0,0.0,0.0,0.0,4.166666666666666,7.0,13.84375,15.583333333333334,16.291666666666668
1989,13,27,112,33,17,0,0.0,9.375,0.0,5.0,15.1875,13.34375,20.416666666666668,19.458333333333336
1989,13,27,127,37,14,0,0.0,6.25,8.333333333333332,4.166666666666666,13.0,13.46875,16.75,17.583333333333336
1989,13,27,105,33,21,0,18.75,9.375,10.0,5.0,11.5,13.34375,18.5,19.458333333333336
1989,13,27,159,18,9,0,0.0,0.0,0.0,0.0,16.125,17.198863636363637,17.666666666666668,17.333333333333336
1989,13,27,163,27,23,0,0.0,0.0,0.0,0.0,19.75,9.875,20.0,19.083333333333336
1989,13,27,131,34,11,0,0.0,0.0,8.333333333333332,4.166666666666666,20.6875,13.84375,17.0,16.291666666666668
1989,13,27,119,3,6,0,0.0,15.625,33.33333333333333,29.166666666666664,13.4375,10.65625,10.25,10.416666666666668
1989,13,27,123,3,8,0,31.25,15.625,25.0,29.166666666666664,7.875,10.65625,10.583333333333334,10.416666666666668
1989,13,27,102,1,1,0,68.75,78.125,50.0,62.5,3.875,3.71875,8.666666666666666,6.166666666666666
1989,13,27,95,6,3,0,14.285714285714285,22.767857142857142,50.0,29.545454545454547,16.428571428571427,12.995535714285714,10.25,14.034090909090908
1989,13,27,118,21,22,0,0.0,3.125,0.0,4.166666666666666,10.8125,12.09375,12.818181818181818,13.03409090909091
1989,13,27,137,32,20,0,18.75,9.375,0.0,0.0,11.9375,13.6875,12.916666666666666,15.333333333333332
1989,13,27,133,35,7,0,0.0,0.0,0.0,4.166666666666666,18.125,17.25,15.916666666666666,15.25
1989,13,27,122,37,24,0,12.5,6.25,0.0,4.166666666666666,13.9375,13.46875,18.416666666666668,17.583333333333336
1989,13,27,158,21,26,0,6.25,3.125,8.333333333333332,4.166666666666666,13.375,12.09375,13.25,13.03409090909091
1989,13,27,110,35,19,0,0.0,0.0,8.333333333333332,4.166666666666666,16.375,17.25,14.583333333333334,15.25
1989,13,27,162,48,0,0,0.0,0.0,0.0,0.0,29.0,14.5,34.25,28.333333333333336
1989,13,27,114,39,0,0,0.0,0.0,0.0,0.0,15.071428571428571,18.848214285714285,31.09090909090909,26.545454545454547
1989,13,27,160,45,0,0,0.0,0.0,0.0,0.0,22.875,23.03125,32.5,29.25
1989,13,27,165,44,0,0,0.0,0.0,0.0,0.0,24.4375,12.21875,37.0,18.5
1989,13,27,99,39,0,0,0.0,0.0,0.0,0.0,22.625,18.848214285714285,22.0,26.545454545454547
1989,13,27,78,45,0,0,0.0,0.0,0.0,0.0,23.1875,23.03125,26.0,29.25
1989,13,27,88,49,0,0,0.0,0.0,0.0,0.0,16.0,20.333333333333336,37.0,35.31818181818181
1989,13,27,146,49,0,0,0.0,0.0,0.0,0.0,24.666666666666668,20.333333333333336,33.63636363636363,35.31818181818181
1989,14,26,102,1,1,1,68.75,78.125,46.15384615384615,61.53846153846155,3.875,3.71875,9.307692307692308,6.423076923076923
1989,14,26,77,6,2,1,31.25,15.625,16.666666666666664,8.333333333333332,9.5625,4.78125,16.416666666666668,8.208333333333334
1989,14,26,117,1,3,1,87.5,78.125,76.92307692307693,61.53846153846155,3.5625,3.71875,3.5384615384615383,6.423076923076923
1989,14,26,119,3,6,0,0.0,15.625,30.76923076923077,26.923076923076923,13.4375,10.65625,10.615384615384615,10.807692307692307
1989,14,26,112,33,5,0,0.0,9.375,0.0,4.545454545454546,15.1875,13.34375,19.53846153846154,18.67832167832168
1989,14,26,110,35,15,0,0.0,0.0,7.6923076923076925,3.8461538461538463,16.375,17.25,15.384615384615385,15.846153846153847
1989,14,26,137,32,7,0,18.75,9.375,0.0,0.0,11.9375,13.6875,13.461538461538462,15.192307692307693
1989,14,26,118,21,16,0,0.0,3.125,0.0,3.8461538461538463,10.8125,12.09375,13.333333333333334,13.705128205128204
1989,14,26,156,25,13,0,0.0,0.0,0.0,0.0,16.625,8.3125,12.846153846153847,11.223076923076924
1989,14,26,158,21,22,0,6.25,3.125,7.6923076923076925,3.8461538461538463,13.375,12.09375,14.076923076923077,13.705128205128204
1989,14,26,133,35,23,0,0.0,0.0,0.0,3.8461538461538463,18.125,17.25,16.307692307692307,15.846153846153847
1989,14,26,84,34,8,0,0.0,0.0,0.0,3.8461538461538463,7.0,13.84375,15.0,15.884615384615385
1989,14,26,127,37,26,0,0.0,6.25,7.6923076923076925,3.8461538461538463,13.0,13.46875,16.23076923076923,17.5
1989,14,26,159,18,20,0,0.0,0.0,0.0,0.0,16.125,17.198863636363637,17.23076923076923,16.653846153846153
1989,14,26,123,3,21,0,31.25,15.625,23.076923076923077,26.923076923076923,7.875,10.65625,11.0,10.807692307692307
1989,14,26,94,18,4,0,0.0,0.0,0.0,0.0,18.272727272727273,17.198863636363637,16.076923076923077,16.653846153846153
1989,14,26,122,37,19,0,12.5,6.25,0.0,3.8461538461538463,13.9375,13.46875,18.76923076923077,17.5
1989,14,26,160,45,25,0,0.0,0.0,0.0,0.0,22.875,23.03125,32.53846153846154,29.653846153846153
1989,14,26,145,22,14,0,12.5,6.25,15.384615384615385,7.6923076923076925,12.75,6.375,12.076923076923077,13.395604395604394
1989,14,26,131,34,12,0,0.0,0.0,7.6923076923076925,3.8461538461538463,20.6875,13.84375,16.76923076923077,15.884615384615385
